date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount,tID,id
1/13/2012,1383,29562,1,48.8,-32.77,0,20796,5069
1/13/2012,1383,32991,1,59.49,-11.4,0,29413,5070
1/13/2012,1383,34047,1,88.69,0,0,17820,5071
1/13/2012,1383,37313,2,127.52,-128.23,0,4633,5073
1/13/2012,1383,46752,1,52.72,0,0,2232,5076
1/13/2012,1383,51585,1,56.64,-56.99,0,15786,5077
1/13/2012,1383,51906,1,35.26,-14.25,0,11681,5078
1/13/2012,1383,54316,1,177.74,-142.48,0,6243,5079
1/13/2012,1383,57217,1,17.1,0,0,4767,5080
1/13/2012,1534,13174,1,35.26,0,0,1297,5081
1/13/2012,1534,15967,2,213.72,-70.53,0,23342,5083
1/13/2012,1534,18310,3,178.1,-87.98,0,12145,5084
1/13/2012,1534,21946,1,106.5,0,0,16183,5085
1/13/2012,1534,30778,1,213.36,0,0,10151,5086
1/13/2012,1534,34024,1,67.32,0,0,27561,5087
1/13/2012,1534,49661,1,89.05,-28.14,0,16093,5089
1/13/2012,1383,9750,1,177.74,-35.62,0,2358,5090
1/13/2012,1383,27248,1,173.83,-75.16,0,13450,5094
1/13/2012,1383,27924,1,99.38,-14.25,0,15349,5097
1/13/2012,1383,31013,1,142.12,0,0,15198,5100
1/13/2012,1383,31712,1,160.29,-17.45,0,984,5101
1/13/2012,1383,32341,1,497.97,-100.09,0,28284,5103
1/13/2012,1383,33402,1,88.69,0,0,3095,5104
1/13/2012,1383,46324,1,98.67,0,0,12682,5106
1/13/2012,1383,50038,1,248.98,0,0,18839,5107
1/13/2012,1383,30046,1,95.46,0,0,7742,5108
1/13/2012,812,9760,1,76.94,-36.69,0,18760,5109
1/13/2012,812,11217,1,8.9,0,0,9766,5110
1/13/2012,812,14755,1,63.76,0,0,26741,5111
1/13/2012,812,23957,2,34.91,0,0,2925,5112
1/13/2012,812,27091,2,17.81,0,0,17031,5116
1/13/2012,812,31865,1,71.24,-10.33,0,15651,5118
1/13/2012,812,24633,1,44.52,-4.99,0,558,5119
1/13/2012,1185,4851,1,113.63,0,0,21342,5121
1/13/2012,1185,7057,1,60.2,0,0,19188,5122
1/13/2012,1185,10491,1,106.5,-13.89,0,20473,5124
1/13/2012,1185,12692,1,35.26,0,0,24383,5126
1/13/2012,1185,12697,1,106.5,0,0,25327,5127
1/13/2012,1185,12722,1,63.76,-32.06,0,16973,5129
1/13/2012,1185,13141,1,70.88,0,0,18112,5130
1/13/2012,1185,13247,2,99.02,0,0,19510,5132
1/13/2012,1185,16109,1,60.2,0,0,13586,5134
1/13/2012,1185,17357,1,38.83,0,0,13373,5137
1/13/2012,1185,19501,2,220.13,0,0,15726,5138
1/13/2012,1185,20370,1,102.94,0,0,18290,5140
1/13/2012,1185,21374,1,106.5,-71.24,0,22175,5143
1/13/2012,1185,22559,1,71.24,-17.45,0,1168,5144
1/13/2012,1185,22612,2,142.12,-142.12,0,12338,5145
1/13/2012,1185,24348,1,70.88,0,0,13341,5146
1/13/2012,1185,24841,3,84.42,0,0,24975,5147
1/13/2012,1185,24889,1,67.32,0,0,10778,5149
1/13/2012,1185,25154,2,37.76,-18.52,0,23389,5150
1/13/2012,1185,28850,1,35.26,0,0,13361,5151
1/13/2012,1185,29609,1,17.45,0,0,21979,5156
1/13/2012,1185,31385,8,71.24,-39.89,0,8254,5159
1/13/2012,1185,31387,1,194.84,0,0,23474,5161
1/13/2012,1185,31919,1,35.26,-7.12,0,19249,5162
1/13/2012,1185,33084,2,70.53,0,0,24894,5163
1/13/2012,1185,34047,1,88.69,0,0,22964,5166
1/13/2012,1185,35800,1,95.82,-10.69,0,29534,5168
1/13/2012,1185,36320,1,89.05,-13.89,0,7553,5169
1/13/2012,1185,36862,1,142.12,0,0,22590,5172
1/13/2012,1185,36951,1,88.69,-46.31,0,24807,5173
1/13/2012,1185,50929,1,142.12,0,0,16613,5174
1/13/2012,1185,53602,1,59.49,-22.08,0,27420,5175
1/13/2012,1185,56311,1,355.84,0,0,17007,5176
1/13/2012,1185,56327,1,355.84,0,0,10251,5177
1/13/2012,1185,57979,1,106.5,-35.62,0,20338,5178
1/13/2012,1146,4669,1,44.52,-4.99,0,16479,5180
1/13/2012,1146,4879,1,35.26,0,0,21874,5181
1/13/2012,1146,6950,1,35.26,-10.69,0,5499,5186
1/13/2012,1146,8881,1,89.05,-42.39,0,3523,5187
1/13/2012,1146,9361,1,59.49,-29.21,0,17564,5188
1/13/2012,1146,11178,1,106.5,-28.5,0,13972,5190
1/13/2012,1146,11329,2,118.97,-22.8,0,16753,5193
1/13/2012,1146,14214,1,85.13,0,0,17620,5194
1/13/2012,1146,15229,1,99.02,0,0,29396,5195
1/13/2012,1146,15483,1,124.31,0,0,5955,5196
1/13/2012,1146,15984,1,70.88,0,0,21088,5204
1/13/2012,1146,16664,1,35.26,-10.69,0,9110,5207
1/13/2012,1146,16981,1,124.67,-17.45,0,6219,5210
1/13/2012,1146,18273,1,89.05,-24.58,0,18415,5211
1/13/2012,1146,18707,1,85.84,-42.03,0,7767,5216
1/13/2012,1146,19927,1,71.24,-28.14,0,7996,5217
1/13/2012,1146,21295,1,124.31,0,0,17253,5218
1/13/2012,1146,22356,2,142.48,-49.16,0,3962,5219
1/13/2012,1146,24009,1,124.31,0,0,7487,5221
1/13/2012,1146,24647,1,59.49,-39.89,0,18084,5222
1/13/2012,1146,24653,1,89.05,-53.07,0,25589,5226
1/13/2012,1146,26017,1,70.88,0,0,2571,5227
1/13/2012,1146,26314,1,78.01,-17.81,0,18300,5228
1/13/2012,1146,27653,1,44.52,-4.99,0,8758,5229
1/13/2012,1146,28442,1,59.49,-22.08,0,15438,5230
1/13/2012,1146,28846,1,106.86,-10.33,0,29449,5231
1/13/2012,1146,30832,1,266.79,-53.43,0,11444,5232
1/13/2012,1146,31726,3,169.91,-10.69,0,25153,5233
1/13/2012,1146,32756,1,116.48,0,0,18117,5234
1/13/2012,1146,33018,1,99.38,-24.93,0,27363,5235
1/13/2012,1146,33324,1,53.43,-10.33,0,18658,5237
1/13/2012,1146,33493,1,120.75,0,0,22406,5238
1/13/2012,1146,34059,1,106.5,-28.5,0,28222,5239
1/13/2012,1146,35141,1,35.26,-7.12,0,2368,5240
1/13/2012,1146,35855,1,28.14,0,0,16301,5241
1/13/2012,1146,36934,1,113.63,-56.99,0,3543,5242
1/13/2012,1146,45026,1,99.38,0,0,16135,5243
1/13/2012,1146,57943,1,60.2,0,0,11043,5244
1/13/2012,118,10593,1,145.69,0,0,13228,5245
1/13/2012,118,12906,3,105.79,0,0,22774,5247
1/13/2012,118,21962,1,24.58,-3.56,0,20950,5250
1/13/2012,118,23009,1,21.02,0,0,6178,5251
1/13/2012,118,24726,1,49.51,0,0,3798,5252
1/13/2012,118,25860,1,99.38,0,0,27366,5253
1/13/2012,118,26064,2,106.86,-106.15,0,203,5256
1/13/2012,118,34047,1,82.64,0,0,28115,5257
1/13/2012,118,47217,1,106.5,0,0,4604,5258
1/13/2012,118,54309,1,71.24,-60.2,0,11458,5260
1/13/2012,1430,13537,1,71.24,-24.58,0,1325,5262
1/13/2012,1430,17696,1,117.19,0,0,21528,5264
1/13/2012,1430,21404,1,88.69,0,0,8762,5265
1/13/2012,1430,9281,2,35.62,0,0,5906,5269
1/13/2012,1430,20483,1,45.95,0,0,1260,5272
1/13/2012,1430,33144,1,427.08,0,0,10960,5280
1/13/2012,1430,5057,2,106.86,-35.62,0,4823,5281
1/13/2012,1430,8292,2,86.91,-4.99,0,13553,5282
1/13/2012,1430,16281,2,142.48,-42.03,0,15159,5285
1/13/2012,1430,23981,1,102.94,0,0,6740,5286
1/13/2012,1430,25377,2,48.44,-14.96,0,25789,5287
1/13/2012,1430,25646,1,213.36,0,0,26772,5288
1/13/2012,1430,26369,1,63.76,0,0,11254,5291
1/13/2012,1430,28590,2,142.48,-141.77,0,7501,5292
1/13/2012,1430,29168,1,277.48,-7.12,0,24926,5294
1/13/2012,1430,30832,1,266.79,-53.43,0,16660,5295
1/13/2012,1430,31580,1,85.13,0,0,3185,5298
1/13/2012,1430,31943,1,102.94,0,0,7808,5300
1/13/2012,1430,33516,2,106.15,0,0,5060,5302
1/13/2012,1430,36489,1,177.74,0,0,26381,5303
1/13/2012,1430,37001,1,71.24,-3.21,0,5206,5305
1/13/2012,1430,50995,1,142.12,0,0,14588,5307
1/13/2012,1430,56761,1,71.24,-6.77,0,17078,5309
1/13/2012,732,17747,1,63.76,-7.12,0,5811,5310
1/13/2012,1473,5342,1,31.35,-25.29,0,18603,5311
1/13/2012,1473,14980,1,89.05,-17.45,0,9326,5312
1/13/2012,1473,19319,2,63.4,0,0,11521,5313
1/13/2012,1473,25239,2,84.78,0,0,21885,5314
1/13/2012,1473,27844,2,208.73,-81.57,0,20532,5316
1/13/2012,1473,27886,1,78.01,0,0,24891,5317
1/13/2012,1473,30972,1,31.35,-25.29,0,25285,5318
1/13/2012,1473,32589,2,92.26,-92.26,0,8740,5319
1/13/2012,1473,35391,1,71.24,-35.26,0,29559,5322
1/13/2012,1473,36634,1,106.5,-46.31,0,873,5323
1/13/2012,1473,45372,1,97.96,-19.23,0,23858,5324
1/13/2012,1473,47989,1,31.35,-25.29,0,10524,5325
1/13/2012,1473,48003,1,31.35,-25.29,0,9955,5327
1/13/2012,1473,51510,1,124.67,-74.45,0,17118,5329
1/13/2012,1473,56745,1,213.36,-35.62,0,9554,5330
1/13/2012,854,9643,3,178.1,-34.55,0,13974,5332
1/13/2012,854,12433,1,71.24,-31.7,0,18031,5333
1/13/2012,854,15323,1,138.56,-10.69,0,12115,5334
1/13/2012,854,16898,2,142.48,-84.78,0,9632,5335
1/13/2012,854,17652,1,99.38,0,0,11459,5338
1/13/2012,854,22900,1,177.74,-10.69,0,20499,5339
1/13/2012,854,23543,1,99.38,-24.93,0,190,5340
1/13/2012,854,33650,1,88.69,0,0,4625,5341
1/13/2012,854,45502,1,163.5,0,0,13706,5342
1/13/2012,854,52994,1,124.31,0,0,5163,5344
1/13/2012,979,9240,2,711.69,-142.48,0,10794,5346
1/13/2012,979,13383,1,45.95,0,0,18761,5347
1/13/2012,979,45527,1,163.5,0,0,27027,5349
1/13/2012,979,46447,1,284.6,0,0,22212,5350
1/13/2012,444,6572,1,427.08,-71.24,0,6824,5351
1/13/2012,444,22679,1,89.05,-28.14,0,17050,5352
1/13/2012,444,27618,1,81.57,0,0,14462,5353
1/13/2012,444,28321,2,142.48,-99.02,0,23544,5358
1/13/2012,444,28656,1,156.37,0,0,11618,5360
1/13/2012,444,31554,1,355.84,0,0,8067,5362
1/13/2012,444,32843,1,284.6,0,0,11303,5364
1/13/2012,444,56401,1,113.63,0,0,16485,5365
1/13/2012,710,20185,2,133.22,-44.88,0,23244,5366
1/13/2012,595,48964,1,77.65,0,0,8327,5367
1/13/2012,595,49009,995,77.65,-0.36,0,5763,5370
1/13/2012,595,49009,1461,113.98,-0.36,0,7484,5376
1/12/2012,231,4434,1,131.44,0,0,24451,5377
1/12/2012,231,4904,1,89.05,-63.76,0,28058,5379
1/12/2012,231,6603,1,173.47,0,0,1594,5380
1/12/2012,231,10616,1,11.75,-2.14,0,17934,5382
1/12/2012,231,11592,1,12.11,-1.78,0,7220,5383
1/12/2012,231,12092,1,35.62,-17.81,0,25576,5384
1/12/2012,231,12811,1,19.23,-8.9,0,5729,5385
1/12/2012,231,17301,1,142.12,-35.62,0,9673,5386
1/12/2012,231,18480,1,11.75,-2.14,0,7860,5389
1/12/2012,231,18660,1,35.62,-17.81,0,24192,5390
1/12/2012,231,19709,1,11.75,-2.14,0,4092,5391
1/12/2012,231,21419,1,19.59,-8.55,0,8242,5393
1/12/2012,231,24636,1,19.23,-8.9,0,22992,5396
1/12/2012,231,27581,1,19.59,-8.55,0,25294,5402
1/12/2012,231,30846,2,23.87,-3.92,0,29615,5405
1/12/2012,231,31706,1,35.62,-17.81,0,20852,5407
1/12/2012,231,33348,1,19.23,-8.9,0,23182,5408
1/12/2012,231,33575,1,19.59,-8.55,0,1995,5409
1/12/2012,231,33906,1,66.97,0,0,528,5410
1/12/2012,231,57772,2,21.37,0,0,15157,5411
1/12/2012,231,57878,2,21.37,0,0,15421,5412
1/12/2012,231,18524,3,319.51,0,0,23918,5413
1/12/2012,231,37198,1,95.11,-47.02,0,15417,5414
1/12/2012,231,54924,1,31.7,0,0,12655,5415
1/13/2012,1215,15534,3,95.11,0,0,23903,5418
1/13/2012,1355,4803,1,177.74,-42.74,0,13601,5420
1/13/2012,1355,5550,2,35.62,-20.66,0,5304,5422
1/13/2012,1355,5935,1,53.07,0,0,5731,5423
1/13/2012,1355,9293,1,106.5,0,0,11332,5426
1/13/2012,1355,12514,1,120.75,0,0,6957,5429
1/13/2012,1355,14259,1,124.31,0,0,20822,5430
1/13/2012,1355,15472,1,95.82,-7.12,0,17400,5434
1/13/2012,1355,19505,1,70.88,0,0,25884,5436
1/13/2012,1355,21201,2,117.55,0,0,5962,5438
1/13/2012,1355,21670,1,142.12,-28.5,0,7230,5440
1/13/2012,1355,26672,1,142.12,-28.5,0,21820,5442
1/13/2012,1355,27560,1,213.36,0,0,17226,5444
1/13/2012,1355,28633,1,44.52,-12.11,0,15643,5446
1/13/2012,1355,30193,2,284.25,0,0,15163,5450
1/13/2012,1355,33209,1,170.62,-16.03,0,13322,5453
1/13/2012,1355,45098,1,142.12,0,0,26655,5454
1/13/2012,1355,45796,1,142.12,-28.5,0,19122,5456
1/13/2012,262,6033,1,106.5,0,0,17016,5457
1/13/2012,262,13618,1,89.05,0,0,12136,5459
1/13/2012,262,35220,1,355.84,0,0,18703,5460
1/13/2012,993,7031,1,106.5,0,0,11022,5461
1/13/2012,993,22494,1,92.26,0,0,10122,5463
1/13/2012,993,27787,2,56.28,0,0,26258,5465
1/13/2012,993,27942,1,113.63,-39.18,0,19172,5466
1/13/2012,993,31511,3,105.79,0,0,28493,5467
1/14/2012,1140,15386,4,269.29,0,0,1217,5469
1/14/2012,1140,48683,1,174.18,0,0,25348,5470
1/14/2012,1114,4756,1,117.19,-17.81,0,29267,5475
1/14/2012,1114,4863,1,35.62,-13.89,0,9611,5476
1/14/2012,1114,5195,1,42.39,-28.5,0,4183,5477
1/14/2012,1114,5497,1,70.88,0,0,5921,5478
1/14/2012,1114,5798,1,35.62,-17.45,0,13735,5479
1/14/2012,1114,6861,2,178.1,-13.54,0,16737,5480
1/14/2012,1114,7480,1,60.2,-7.12,0,17627,5481
1/14/2012,1114,7761,1,42.39,-10.69,0,9657,5482
1/14/2012,1114,8522,2,71.24,-27.78,0,4998,5483
1/14/2012,1114,8544,1,106.5,0,0,23803,5484
1/14/2012,1114,9445,2,71.24,-27.78,0,29319,5485
1/14/2012,1114,9515,3,267.15,-73.73,0,19430,5486
1/14/2012,1114,9645,1,62.33,-15.67,0,974,5487
1/14/2012,1114,10046,1,35.26,-7.12,0,29037,5488
1/14/2012,1114,10786,1,108.28,0,0,24334,5489
1/14/2012,1114,12013,1,102.94,0,-10.69,11362,5491
1/14/2012,1114,12433,1,71.24,-31.7,0,25524,5493
1/14/2012,1114,12543,1,53.43,-42.39,0,26901,5494
1/14/2012,1114,13437,1,142.12,0,0,15958,5496
1/14/2012,1114,15115,1,72.66,0,-8.9,3198,5497
1/14/2012,1114,16266,2,89.05,-88.34,0,11584,5498
1/14/2012,1114,17037,1,71.24,-35.26,0,26190,5499
1/14/2012,1114,19083,1,138.56,-3.56,0,23057,5501
1/14/2012,1114,19832,1,53.43,-24.58,0,14807,5503
1/14/2012,1114,20147,1,81.57,0,0,10186,5504
1/14/2012,1114,21511,1,81.57,0,-14.25,28111,5505
1/14/2012,1114,21763,1,78.01,0,0,24145,5506
1/14/2012,1114,22356,1,71.24,-24.58,0,17389,5510
1/14/2012,1114,22659,1,70.88,0,0,830,5511
1/14/2012,1114,23059,1,212.65,0,0,1309,5512
1/14/2012,1114,24468,1,53.43,-10.33,0,25979,5515
1/14/2012,1114,24707,2,84.78,0,0,4636,5518
1/14/2012,1114,26113,1,89.05,-17.45,0,25377,5519
1/14/2012,1114,26695,2,178.1,-56.28,0,12645,5521
1/14/2012,1114,27256,1,89.05,-17.45,0,18890,5524
1/14/2012,1114,27801,1,35.62,-13.89,0,12865,5526
1/14/2012,1114,28285,11,94.75,-2.85,0,28841,5527
1/14/2012,1114,28517,1,53.07,0,0,2773,5528
1/14/2012,1114,28939,1,70.88,-7.12,0,344,5529
1/14/2012,1114,30160,1,67.32,0,0,17498,5532
1/14/2012,1114,30293,1,35.26,0,0,14803,5533
1/14/2012,1114,30988,1,53.43,-28.14,0,29949,5540
1/14/2012,1114,31778,1,35.62,-13.89,0,14652,5541
1/14/2012,1114,31790,1,53.43,-6.77,0,2998,5542
1/14/2012,1114,32623,1,35.62,-13.89,0,21615,5543
1/14/2012,1114,32655,1,159.93,-39.18,-35.62,3475,5545
1/14/2012,1114,32770,1,24.58,0,-14.25,15939,5547
1/14/2012,1114,33436,1,71.24,-24.58,0,26693,5549
1/14/2012,1114,33515,1,69.1,-19.59,0,19312,5550
1/14/2012,1114,33516,3,144.97,0,-14.25,1083,5551
1/14/2012,1114,34352,1,74.45,0,-10.69,5512,5555
1/14/2012,1114,34832,1,44.52,-44.17,0,21970,5556
1/14/2012,1114,34935,1,71.24,-35.26,0,108,5559
1/14/2012,1114,35894,2,213.01,0,0,3003,5560
1/14/2012,1114,36452,2,42.03,-14.25,0,5009,5561
1/14/2012,1114,36568,2,178.1,-106.15,-35.62,5074,5562
1/14/2012,1114,36733,1,95.82,0,0,22721,5564
1/14/2012,1114,36923,1,35.62,-13.89,0,11853,5566
1/14/2012,1114,37332,1,106.5,0,0,24467,5572
1/14/2012,1114,47307,1,135,0,0,223,5574
1/14/2012,1114,57345,1,177.74,0,0,4261,5575
1/14/2012,1157,5864,1,117.19,0,0,25532,5577
1/14/2012,1157,8092,1,177.74,0,0,2967,5578
1/14/2012,1157,8517,2,77.65,0,0,9328,5580
1/14/2012,1157,9052,1,142.12,0,0,25951,5582
1/14/2012,1157,13415,1,313.1,0,0,11291,5589
1/14/2012,1157,13604,1,142.12,-64.12,0,22381,5591
1/14/2012,1157,14856,1,53.43,-24.58,0,27362,5594
1/14/2012,1157,15240,1,99.38,0,0,27533,5595
1/14/2012,1157,19066,1,142.12,0,0,5739,5596
1/14/2012,1157,22154,1,177.74,0,0,4650,5599
1/14/2012,1157,27852,1,295.29,0,0,20443,5600
1/14/2012,1157,30078,1,63.76,0,0,25643,5604
1/14/2012,1157,31151,1,49.51,0,0,2559,5605
1/14/2012,1157,33775,1,95.82,0,0,4497,5606
1/14/2012,1157,33972,1,66.97,-46.66,0,20803,5607
1/14/2012,1157,34213,1,170.62,0,0,2595,5608
1/14/2012,1157,36240,1,131.44,0,0,11667,5609
1/14/2012,1157,36719,1,195.55,0,0,3277,5611
1/14/2012,1157,37087,1,184.87,0,0,26199,5612
1/14/2012,1157,48641,1,66.97,-46.66,0,20469,5613
1/14/2012,1157,50091,1,142.12,0,0,29581,5614
1/14/2012,935,5206,1,89.05,-31.7,0,19951,5615
1/14/2012,935,22747,1,124.31,0,0,15746,5616
1/14/2012,935,27572,1,106.5,-71.24,0,16700,5619
1/14/2012,935,52089,1,71.24,-28.14,0,26267,5622
1/14/2012,1300,6235,1,28.14,-3.56,0,8511,5623
1/14/2012,1300,8795,1,45.95,0,0,2808,5624
1/14/2012,1300,15723,1,59.49,-22.08,0,20568,5625
1/14/2012,1300,19632,1,71.24,-6.77,0,4835,5626
1/14/2012,1300,21822,1,89.05,-17.45,0,23316,5628
1/14/2012,1300,25356,1,106.5,0,0,1656,5629
1/14/2012,1300,27533,1,53.07,0,0,13792,5630
1/14/2012,1300,32618,1,28.14,-3.56,0,20488,5632
1/14/2012,1300,49724,1,95.82,0,0,19080,5634
1/14/2012,818,19178,2,56.28,0,0,7705,5637
1/14/2012,818,30160,1,67.32,0,0,387,5639
1/14/2012,818,35607,1,67.32,0,0,25516,5640
1/14/2012,818,36444,1,124.31,0,0,26014,5643
1/14/2012,38,10039,1,277.48,0,0,4863,5644
1/14/2012,38,11668,1,37.04,0,0,15847,5645
1/14/2012,38,28182,1,138.56,-10.69,0,14296,5646
1/14/2012,38,28633,1,44.52,-12.11,0,25230,5648
1/14/2012,38,28967,1,213.36,-35.62,0,11512,5649
1/14/2012,38,32087,1,224.05,0,0,4487,5650
1/14/2012,38,51495,2,326.99,0,-35.62,24682,5651
1/14/2012,886,4599,4,284.96,-98.31,0,20414,5654
1/14/2012,1192,8339,1,70.88,-17.81,0,21730,5657
1/14/2012,1192,22243,1,59.49,-11.4,0,29764,5659
1/14/2012,1192,31666,1,117.19,0,0,4192,5660
1/14/2012,1192,52715,2,28.5,-13.54,0,21845,5661
1/14/2012,1192,52795,1,14.25,-6.77,0,4414,5666
1/14/2012,1192,52796,2,28.5,-13.54,0,25440,5667
1/14/2012,1025,7999,1,127.88,0,0,12829,5671
1/14/2012,1025,23007,2,178.1,-106.15,0,6700,5675
1/14/2012,1025,34124,2,671.79,-134.64,0,14446,5676
1/14/2012,1025,46183,1,34.55,0,0,26803,5677
1/14/2012,1025,52758,1,142.12,0,0,11546,5678
1/14/2012,1025,59485,1,106.5,0,0,17781,5679
1/14/2012,292,7510,1,248.98,0,0,19582,5681
1/14/2012,292,55524,3,1067.53,0,0,23078,5682
1/14/2012,292,56843,1,26.71,0,0,15106,5684
1/14/2012,232,4330,1,17.81,0,0,21187,5685
1/14/2012,232,4492,1,49.51,-28.5,0,20794,5687
1/14/2012,232,4598,1,42.39,0,0,27527,5689
1/14/2012,232,14366,3,71.24,-23.87,0,13295,5690
1/14/2012,232,14871,1,29.56,-12.82,0,14919,5691
1/14/2012,232,16252,2,56.28,0,0,17486,5692
1/14/2012,232,23729,1,56.64,0,0,15979,5693
1/14/2012,232,27121,1,31.7,0,0,26125,5694
1/14/2012,232,27546,2,42.03,-28.5,0,29573,5695
1/14/2012,232,31983,1,63.76,0,0,13413,5697
1/14/2012,232,34249,1,141.41,0,0,9352,5698
1/14/2012,232,49878,1,498.32,0,0,26638,5699
1/14/2012,232,51501,1,73.73,-22.08,0,5373,5700
1/14/2012,232,54902,1,117.19,0,0,182,5702
1/14/2012,1014,20483,1,45.95,0,0,26487,5705
1/14/2012,1014,29841,1,45.95,0,0,7354,5707
1/14/2012,583,6071,1,94.04,0,0,8262,5712
1/14/2012,1203,11695,1,49.51,0,0,12748,5713
1/14/2012,1203,17309,1,49.51,0,0,3136,5716
1/14/2012,1203,21721,1,31.7,0,0,15920,5719
1/14/2012,1203,23043,2,118.97,-44.17,0,7756,5721
1/14/2012,1203,25375,1,106.5,0,0,1316,5722
1/14/2012,1203,30137,1,106.5,0,0,22626,5726
1/14/2012,1203,34047,1,88.69,0,0,10053,5727
1/14/2012,1203,35533,1,113.63,-28.5,0,8830,5729
1/14/2012,1203,46596,1,53.43,-10.33,0,6474,5736
1/14/2012,86,5899,2,35.62,0,0,23373,5737
1/14/2012,86,15271,1,23.87,0,0,21087,5739
1/14/2012,975,11551,1,71.24,-21.02,0,16784,5741
1/14/2012,975,13774,1,35.62,-31.7,0,16137,5743
1/14/2012,975,14204,1,70.88,0,0,5829,5744
1/14/2012,975,15722,1,177.74,0,0,5923,5747
1/14/2012,975,26657,1,53.43,-42.39,0,869,5749
1/14/2012,707,16687,1,35.26,-21.37,0,11364,5750
1/14/2012,707,19632,1,71.24,-6.77,0,3917,5751
1/14/2012,707,34831,1,35.26,-21.37,0,6690,5754
1/14/2012,707,44893,2,178.1,-34.91,0,3126,5755
1/14/2012,707,46530,1,35.62,-31.7,0,18418,5756
1/14/2012,781,13927,2,195.2,-17.81,0,24194,5759
1/14/2012,781,27006,1,90.47,0,0,2997,5760
1/14/2012,781,34795,1,54.14,-6.06,0,4224,5761
1/14/2012,781,37183,1,47.73,-5.34,0,18398,5762
1/14/2012,781,45899,1,163.5,0,0,20407,5763
1/14/2012,1401,30789,1,105.79,-32.77,0,9353,5768
1/13/2012,565,4409,2,17.81,0,0,22292,5769
1/13/2012,565,5454,1,70.88,0,0,5258,5771
1/13/2012,565,7005,1,35.26,-28.5,0,19359,5772
1/13/2012,565,7966,1,167.06,0,0,11552,5776
1/13/2012,565,8060,2,35.62,-34.91,0,18430,5778
1/13/2012,565,11312,1,70.88,0,0,23835,5779
1/13/2012,565,12795,1,35.26,-7.12,0,13868,5780
1/13/2012,565,13932,3,128.23,-73.73,0,2083,5781
1/13/2012,565,15394,1,89.05,-53.07,0,22942,5783
1/13/2012,565,15582,1,53.43,-35.26,0,27032,5784
1/13/2012,565,15622,1,18.88,-9.26,0,268,5785
1/13/2012,565,16609,1,49.51,-21.37,0,3573,5786
1/13/2012,565,17293,1,38.83,0,0,7803,5787
1/13/2012,565,17719,1,95.82,0,0,7265,5788
1/13/2012,565,19432,1,106.5,0,0,20991,5789
1/13/2012,565,20385,2,70.53,-42.74,0,16203,5792
1/13/2012,565,20595,1,38.83,0,0,5412,5795
1/13/2012,565,20803,1,67.32,0,0,25635,5797
1/13/2012,565,20806,1,53.43,-17.45,0,24480,5798
1/13/2012,565,20838,2,142.48,-113.27,0,15852,5800
1/13/2012,565,20897,2,74.8,-45.59,0,27171,5801
1/13/2012,565,27066,1,71.24,-35.26,0,711,5802
1/13/2012,565,28676,1,53.43,-28.14,0,14061,5803
1/13/2012,565,29392,1,113.63,0,0,3399,5807
1/13/2012,565,30254,1,102.94,0,0,8154,5808
1/13/2012,565,31356,1,106.5,0,0,17487,5809
1/13/2012,565,31932,1,60.2,-10.69,0,15246,5811
1/13/2012,565,32991,1,59.49,-11.4,0,13744,5813
1/13/2012,565,34611,2,757.99,-167.41,0,16891,5814
1/13/2012,565,36077,1,53.43,-35.26,0,15117,5815
1/13/2012,565,36370,1,186.65,-62.33,0,14995,5816
1/13/2012,565,37341,1,213.36,0,0,17969,5817
1/13/2012,565,44978,1,142.12,0,0,16528,5820
1/13/2012,565,45069,1,92.26,-35.62,0,14073,5822
1/13/2012,565,45117,1,89.05,-35.26,0,15967,5823
1/13/2012,565,45306,1,163.5,0,0,3844,5825
1/13/2012,565,46092,2,77.65,0,0,25657,5826
1/13/2012,565,46596,1,53.43,-10.33,0,27714,5830
1/13/2012,565,46731,1,60.2,0,0,27292,5831
1/13/2012,565,47690,1,71.24,-28.14,0,11733,5833
1/13/2012,565,48573,1,56.64,-32.06,0,19101,5834
1/13/2012,565,48623,1,56.64,-32.06,0,22903,5838
1/13/2012,565,49136,1,60.2,-10.69,0,26230,5839
1/13/2012,565,50557,1,159.93,0,0,4644,5840
1/13/2012,565,51230,1,92.26,0,0,10941,5843
1/13/2012,565,51355,1,391.46,-64.12,0,7706,5847
1/13/2012,565,51718,1,113.63,0,0,8930,5848
1/13/2012,565,52071,1,170.62,0,0,27664,5849
1/13/2012,565,52352,1,142.12,0,0,10363,5850
1/13/2012,565,57405,1,159.93,-17.81,0,7436,5851
1/13/2012,565,58973,1,177.74,-17.81,0,28644,5852
1/14/2012,1332,5984,1,197.33,-106.86,-19.59,28996,5853
1/14/2012,1332,6980,4,64.12,0,0,12470,5855
1/14/2012,1332,10071,1,135,0,0,15716,5856
1/14/2012,1332,10702,1,106.5,-32.06,0,12704,5858
1/14/2012,1332,11629,1,105.79,0,0,6624,5859
1/14/2012,1332,12402,1,53.07,0,0,19527,5862
1/14/2012,1332,13127,1,167.06,0,0,10082,5863
1/14/2012,1332,15695,1,135,0,0,21316,5864
1/14/2012,1332,18026,1,142.12,0,0,722,5865
1/14/2012,1332,19186,1,106.5,0,0,10834,5866
1/14/2012,1332,19721,1,53.43,-17.45,0,17561,5869
1/14/2012,1332,20242,1,60.55,-6.77,0,2167,5870
1/14/2012,1332,21224,1,56.64,-14.25,0,10045,5871
